"frame"	"timestamp"	"original_position"	"position"	"delta_x"	"delta_z"	"left_rotation"	"right_rotation"	"base_oapcity"	"left_opacity"	"right_opacity"	"auto_tick"	"auto_duration"	"auto_spacing"	"framerate"	"A_button"	"B_button"	"right_trigger"
111	24-07-2014 12-30-27-650	(-1.6, 1.0, 0.0)	(-1.6, 1.0, 0.0)	0.01557136	0	(0.0, 0.7, 0.0, 0.8)	(0.0, 0.7, 0.0, 0.8)	1	1	1	False	0	0	26.7359	False	False	0
112	24-07-2014 12-30-27-680	(-1.6, 1.0, 0.0)	(-1.6, 1.0, 0.0)	0.01558781	0	(0.0, 0.7, 0.0, 0.8)	(0.0, 0.7, 0.0, 0.8)	1	1	1	False	0	0	27.31333	False	False	0
113	24-07-2014 12-30-27-724	(-1.6, 1.0, 0.0)	(-1.6, 1.0, 0.0)	0.01560378	0	(0.0, 0.7, 0.0, 0.8)	(0.0, 0.7, 0.0, 0.8)	1	1	1	False	0	0	26.76458	False	False	0
114	24-07-2014 12-30-27-757	(-1.6, 1.0, 0.0)	(-1.6, 1.0, 0.0)	0.01561928	0	(0.0, 0.7, 0.0, 0.8)	(0.0, 0.7, 0.0, 0.8)	1	1	1	False	0	0	27.11518	False	False	0
115	24-07-2014 12-30-27-790	(-1.6, 1.0, 0.0)	(-1.6, 1.0, 0.0)	0.0156343	0	(0.0, 0.7, 0.0, 0.8)	(0.0, 0.7, 0.0, 0.8)	1	1	1	False	0	0	27.41492	False	False	0
116	24-07-2014 12-30-27-822	(-1.6, 1.0, 0.0)	(-1.6, 1.0, 0.0)	0.01564884	0	(0.0, 0.7, 0.0, 0.8)	(0.0, 0.7, 0.0, 0.8)	1	1	1	False	0	0	27.70605	False	False	0
117	24-07-2014 12-30-27-855	(-1.6, 1.0, 0.0)	(-1.6, 1.0, 0.0)	0.01566291	0	(0.0, 0.7, 0.0, 0.8)	(0.0, 0.7, 0.0, 0.8)	1	1	1	False	0	0	27.91552	False	False	0
118	24-07-2014 12-30-27-899	(-1.6, 1.0, 0.0)	(-1.6, 1.0, 0.0)	0.01567662	0	(0.0, 0.7, 0.0, 0.8)	(0.0, 0.7, 0.0, 0.8)	1	1	1	False	0	0	27.30574	False	False	0
119	24-07-2014 12-30-27-930	(-1.6, 1.0, 0.0)	(-1.6, 1.0, 0.0)	0.01568985	0	(0.0, 0.7, 0.0, 0.8)	(0.0, 0.7, 0.0, 0.8)	1	1	1	False	0	0	27.78027	False	False	0
120	24-07-2014 12-30-27-975	(-1.6, 1.0, 0.0)	(-1.6, 1.0, 0.0)	0.01570272	0	(0.0, 0.7, 0.0, 0.8)	(0.0, 0.7, 0.0, 0.8)	1	1	1	False	0	0	27.17064	False	False	0
121	24-07-2014 12-30-28-007	(-1.6, 1.0, 0.0)	(-1.6, 1.0, 0.0)	0.01571524	0	(0.0, 0.7, 0.0, 0.8)	(0.0, 0.7, 0.0, 0.8)	1	1	1	False	0	0	27.52539	False	False	0
122	24-07-2014 12-30-28-050	(-1.6, 1.0, 0.0)	(-1.6, 1.0, 0.0)	0.0157274	0	(0.0, 0.7, 0.0, 0.8)	(0.0, 0.7, 0.0, 0.8)	1	1	1	False	0	0	27.01264	False	False	0
123	24-07-2014 12-30-28-079	(-1.6, 1.0, 0.0)	(-1.6, 1.0, 0.0)	0.0157392	0	(0.0, 0.7, 0.0, 0.8)	(0.0, 0.7, 0.0, 0.8)	1	1	1	False	0	0	27.59168	False	False	0
124	24-07-2014 12-30-28-124	(-1.6, 1.0, 0.0)	(-1.6, 1.0, 0.0)	0.01575065	0	(0.0, 0.7, 0.0, 0.8)	(0.0, 0.7, 0.0, 0.8)	1	1	1	False	0	0	26.9962	False	False	0
125	24-07-2014 12-30-28-157	(-1.6, 1.0, 0.0)	(-1.6, 1.0, 0.0)	0.01576173	0	(0.0, 0.7, 0.0, 0.8)	(0.0, 0.7, 0.0, 0.8)	1	1	1	False	0	0	27.2881	False	False	0
126	24-07-2014 12-30-28-201	(-1.6, 1.0, 0.0)	(-1.6, 1.0, 0.0)	0.01577246	0	(0.0, 0.7, 0.0, 0.8)	(0.0, 0.7, 0.0, 0.8)	1	1	1	False	0	0	26.74047	False	False	0
127	24-07-2014 12-30-28-234	(-1.6, 1.0, 0.0)	(-1.6, 1.0, 0.0)	0.01578283	0	(0.0, 0.7, 0.0, 0.8)	(0.0, 0.7, 0.0, 0.8)	1	1	1	False	0	0	27.03473	False	False	0
128	24-07-2014 12-30-28-269	(-1.6, 1.0, 0.0)	(-1.6, 1.0, 0.0)	0.01579297	0	(0.0, 0.7, 0.0, 0.8)	(0.0, 0.7, 0.0, 0.8)	1	1	1	False	0	0	27.19765	False	False	0
129	24-07-2014 12-30-28-302	(-1.6, 1.0, 0.0)	(-1.6, 1.0, 0.0)	0.01580274	0	(0.0, 0.7, 0.0, 0.8)	(0.0, 0.7, 0.0, 0.8)	1	1	1	False	0	0	27.44182	False	False	0
130	24-07-2014 12-30-28-335	(-1.6, 1.0, 0.0)	(-1.6, 1.0, 0.0)	0.01581228	0	(0.0, 0.7, 0.0, 0.8)	(0.0, 0.7, 0.0, 0.8)	1	1	1	False	0	0	27.69519	False	False	0
131	24-07-2014 12-30-28-380	(-1.6, 1.0, 0.0)	(-1.6, 1.0, 0.0)	0.01582146	0	(0.0, 0.7, 0.0, 0.7)	(0.0, 0.7, 0.0, 0.7)	1	1	1	False	0	0	27.09144	False	False	0
132	24-07-2014 12-30-28-408	(-1.6, 1.0, 0.0)	(-1.6, 1.0, 0.0)	0.0158304	0	(0.0, 0.7, 0.0, 0.7)	(0.0, 0.7, 0.0, 0.7)	1	1	1	False	0	0	27.74253	False	False	0
133	24-07-2014 12-30-28-452	(-1.6, 1.0, 0.0)	(-1.6, 1.0, 0.0)	0.0158391	0	(0.0, 0.7, 0.0, 0.7)	(0.0, 0.7, 0.0, 0.7)	1	1	1	False	0	0	27.09943	False	False	0
134	24-07-2014 12-30-28-485	(-1.6, 1.0, 0.0)	(-1.6, 1.0, 0.0)	0.01584744	0	(0.0, 0.7, 0.0, 0.7)	(0.0, 0.7, 0.0, 0.7)	1	1	1	False	0	0	27.3908	False	False	0
135	24-07-2014 12-30-28-526	(-1.6, 1.0, 0.0)	(-1.6, 1.0, 0.0)	0.01585555	0	(0.0, 0.7, 0.0, 0.7)	(0.0, 0.7, 0.0, 0.7)	1	1	1	False	0	0	27.0721	False	False	0
136	24-07-2014 12-30-28-559	(-1.6, 1.0, 0.0)	(-1.6, 1.0, 0.0)	0.01586342	0	(0.0, 0.7, 0.0, 0.7)	(0.0, 0.7, 0.0, 0.7)	1	1	1	False	0	0	27.39057	False	False	0
137	24-07-2014 12-30-28-602	(-1.6, 1.0, 0.0)	(-1.6, 1.0, 0.0)	0.01587105	0	(0.0, 0.7, 0.0, 0.7)	(0.0, 0.7, 0.0, 0.7)	1	1	1	False	0	0	26.90519	False	False	0
138	24-07-2014 12-30-28-638	(-1.6, 1.0, 0.0)	(-1.6, 1.0, 0.0)	0.01587844	0	(0.0, 0.7, 0.0, 0.7)	(0.0, 0.7, 0.0, 0.7)	1	1	1	False	0	0	26.98735	False	False	0
139	24-07-2014 12-30-28-683	(-1.6, 1.0, 0.0)	(-1.6, 1.0, 0.0)	0.01588571	0	(0.0, 0.7, 0.0, 0.7)	(0.0, 0.7, 0.0, 0.7)	1	1	1	False	0	0	26.44141	False	False	0
140	24-07-2014 12-30-28-716	(-1.6, 1.0, 0.0)	(-1.6, 1.0, 0.0)	0.01589274	0	(0.0, 0.7, 0.0, 0.7)	(0.0, 0.7, 0.0, 0.7)	1	1	1	False	0	0	26.73884	False	False	0
141	24-07-2014 12-30-28-750	(-1.6, 1.0, 0.0)	(-1.6, 1.0, 0.0)	0.01589954	0	(0.0, 0.7, 0.0, 0.7)	(0.0, 0.7, 0.0, 0.7)	1	1	1	False	0	0	27.03517	False	False	0
142	24-07-2014 12-30-28-783	(-1.6, 1.0, 0.0)	(-1.6, 1.0, 0.0)	0.0159061	0	(0.0, 0.8, 0.0, 0.7)	(0.0, 0.8, 0.0, 0.7)	1	1	1	False	0	0	27.27699	False	False	0
143	24-07-2014 12-30-28-817	(-1.6, 1.0, 0.0)	(-1.6, 1.0, 0.0)	0.01591253	0	(0.0, 0.8, 0.0, 0.6)	(0.0, 0.8, 0.0, 0.6)	1	1	1	False	0	0	27.50994	False	False	0
144	24-07-2014 12-30-28-861	(-1.6, 1.0, 0.0)	(-1.6, 1.0, 0.0)	0.01591873	0	(0.0, 0.8, 0.0, 0.6)	(0.0, 0.8, 0.0, 0.6)	1	1	1	False	0	0	26.90439	False	False	0
145	24-07-2014 12-30-28-891	(-1.6, 1.0, 0.0)	(-1.6, 1.0, 0.0)	0.01592469	0	(0.0, 0.8, 0.0, 0.6)	(0.0, 0.8, 0.0, 0.6)	1	1	1	False	0	0	27.42953	False	False	0
146	24-07-2014 12-30-28-937	(-1.6, 1.0, 0.0)	(-1.6, 1.0, 0.0)	0.01593053	0	(0.0, 0.8, 0.0, 0.6)	(0.0, 0.8, 0.0, 0.6)	1	1	1	False	0	0	26.77047	False	False	0
147	24-07-2014 12-30-28-971	(-1.6, 1.0, 0.0)	(-1.6, 1.0, 0.0)	0.01593614	0	(0.0, 0.8, 0.0, 0.6)	(0.0, 0.8, 0.0, 0.6)	1	1	1	False	0	0	26.98533	False	False	0
148	24-07-2014 12-30-29-016	(-1.6, 1.0, 0.0)	(-1.6, 1.0, 0.0)	0.01594162	0	(-0.1, 0.8, -0.1, 0.6)	(-0.1, 0.8, -0.1, 0.6)	1	1	1	False	0	0	26.43242	False	False	0
149	24-07-2014 12-30-29-047	(-1.6, 1.0, 0.0)	(-1.6, 1.0, 0.0)	0.01594698	0	(-0.1, 0.8, -0.1, 0.6)	(-0.1, 0.8, -0.1, 0.6)	1	1	1	False	0	0	26.92941	False	False	0
150	24-07-2014 12-30-29-093	(-1.6, 1.0, 0.0)	(-1.6, 1.0, 0.0)	0.01595211	0	(-0.1, 0.8, -0.1, 0.6)	(-0.1, 0.8, -0.1, 0.6)	1	1	1	False	0	0	26.28951	False	False	0
151	24-07-2014 12-30-29-128	(-1.6, 1.0, 0.0)	(-1.6, 1.0, 0.0)	0.01595712	0	(-0.1, 0.8, -0.1, 0.6)	(-0.1, 0.8, -0.1, 0.6)	1	1	1	False	0	0	26.4708	False	False	0
152	24-07-2014 12-30-29-174	(-1.6, 1.0, 0.0)	(-1.6, 1.0, 0.0)	0.015962	0	(-0.1, 0.8, -0.1, 0.6)	(-0.1, 0.8, -0.1, 0.6)	1	1	1	False	0	0	25.94928	False	False	0
153	24-07-2014 12-30-29-208	(-1.6, 1.0, 0.0)	(-1.6, 1.0, 0.0)	0.01596677	0	(-0.1, 0.8, -0.1, 0.6)	(-0.1, 0.8, -0.1, 0.6)	1	1	1	False	0	0	26.23898	False	False	0
154	24-07-2014 12-30-29-255	(-1.6, 1.0, 0.0)	(-1.6, 1.0, 0.0)	0.0159713	0	(-0.1, 0.8, -0.1, 0.6)	(-0.1, 0.8, -0.1, 0.6)	1	1	1	False	0	0	25.67868	False	False	0
155	24-07-2014 12-30-29-286	(-1.6, 1.0, 0.0)	(-1.6, 1.0, 0.0)	0.01597571	0	(-0.1, 0.8, -0.1, 0.6)	(-0.1, 0.8, -0.1, 0.6)	1	1	1	False	0	0	26.20521	False	False	0
156	24-07-2014 12-30-29-332	(-1.6, 1.0, 0.0)	(-1.6, 1.0, 0.0)	0.01598001	0	(-0.1, 0.8, -0.1, 0.6)	(-0.1, 0.8, -0.1, 0.6)	1	1	1	False	0	0	25.68789	False	False	0
157	24-07-2014 12-30-29-367	(-1.6, 1.0, 0.0)	(-1.6, 1.0, 0.0)	0.01598418	0	(-0.1, 0.8, -0.1, 0.6)	(-0.1, 0.8, -0.1, 0.6)	1	1	1	False	0	0	25.92271	False	False	0
158	24-07-2014 12-30-29-413	(-1.6, 1.0, 0.0)	(-1.6, 1.0, 0.0)	0.01598823	0	(-0.1, 0.8, -0.1, 0.6)	(-0.1, 0.8, -0.1, 0.6)	1	1	1	False	0	0	25.45104	False	False	0
159	24-07-2014 12-30-29-447	(-1.6, 1.0, 0.0)	(-1.6, 1.0, 0.0)	0.01599216	0	(-0.1, 0.8, -0.1, 0.6)	(-0.1, 0.8, -0.1, 0.6)	1	1	1	False	0	0	25.79406	False	False	0
160	24-07-2014 12-30-29-483	(-1.6, 1.0, 0.0)	(-1.6, 1.0, 0.0)	0.01599598	0	(0.0, 0.8, -0.1, 0.6)	(0.0, 0.8, -0.1, 0.6)	1	1	1	False	0	0	25.99057	False	False	0
161	24-07-2014 12-30-29-516	(-1.6, 1.0, 0.0)	(-1.6, 1.0, 0.0)	0.01599967	0	(0.0, 0.8, -0.1, 0.6)	(0.0, 0.8, -0.1, 0.6)	1	1	1	False	0	0	26.33084	False	False	0
162	24-07-2014 12-30-29-560	(-1.6, 1.0, 0.0)	(-1.6, 1.0, 0.0)	0.01600325	0	(0.0, 0.8, -0.1, 0.6)	(0.0, 0.8, -0.1, 0.6)	1	1	1	False	0	0	25.9243	False	False	0
163	24-07-2014 12-30-29-594	(-1.6, 1.0, 0.0)	(-1.6, 1.0, 0.0)	0.01600671	0	(0.0, 0.8, -0.1, 0.6)	(0.0, 0.8, -0.1, 0.6)	1	1	1	False	0	0	26.21301	False	False	0
164	24-07-2014 12-30-29-628	(-1.6, 1.0, 0.0)	(-1.6, 1.0, 0.0)	0.01601005	0	(0.0, 0.8, -0.1, 0.6)	(0.0, 0.8, -0.1, 0.6)	1	1	1	False	0	0	26.50439	False	False	0
165	24-07-2014 12-30-29-662	(-1.6, 1.0, 0.0)	(-1.6, 1.0, 0.0)	0.01601326	0	(0.0, 0.8, -0.1, 0.6)	(0.0, 0.8, -0.1, 0.6)	1	1	1	False	0	0	26.75395	False	False	0
166	24-07-2014 12-30-29-707	(-1.6, 1.0, 0.0)	(-1.6, 1.0, 0.0)	0.01601648	0	(0.0, 0.8, -0.1, 0.6)	(0.0, 0.8, -0.1, 0.6)	1	1	1	False	0	0	26.24322	False	False	0
167	24-07-2014 12-30-29-741	(-1.6, 1.0, 0.0)	(-1.6, 1.0, 0.0)	0.01601958	0	(0.0, 0.8, -0.1, 0.6)	(0.0, 0.8, -0.1, 0.6)	1	1	1	False	0	0	26.52811	False	False	0
168	24-07-2014 12-30-29-776	(-1.6, 1.0, 0.0)	(-1.6, 1.0, 0.0)	0.01602256	0	(0.0, 0.8, -0.1, 0.6)	(0.0, 0.8, -0.1, 0.6)	1	1	1	False	0	0	26.69415	False	False	0
169	24-07-2014 12-30-29-811	(-1.6, 1.0, 0.0)	(-1.6, 1.0, 0.0)	0.01602542	0	(0.0, 0.8, -0.1, 0.6)	(0.0, 0.8, -0.1, 0.6)	1	1	1	False	0	0	26.92271	False	False	0
170	24-07-2014 12-30-29-846	(-1.6, 1.0, 0.0)	(-1.6, 1.0, 0.0)	0.01602829	0	(0.0, 0.8, -0.1, 0.6)	(0.0, 0.8, -0.1, 0.6)	1	1	1	False	0	0	27.0572	False	False	0
171	24-07-2014 12-30-29-891	(-1.6, 1.0, 0.0)	(-1.6, 1.0, 0.0)	0.01603103	0	(0.0, 0.8, -0.1, 0.6)	(0.0, 0.8, -0.1, 0.6)	1	1	1	False	0	0	26.50524	False	False	0
172	24-07-2014 12-30-29-926	(-1.6, 1.0, 0.0)	(-1.6, 1.0, 0.0)	0.01603365	0	(0.0, 0.8, -0.1, 0.6)	(0.0, 0.8, -0.1, 0.6)	1	1	1	False	0	0	26.66378	False	False	0
173	24-07-2014 12-30-29-960	(-1.6, 1.0, 0.0)	(-1.6, 1.0, 0.0)	0.01603627	0	(0.0, 0.8, -0.1, 0.6)	(0.0, 0.8, -0.1, 0.6)	1	1	1	False	0	0	26.94864	False	False	0
174	24-07-2014 12-30-29-994	(-1.6, 1.0, 0.0)	(-1.6, 1.0, 0.0)	0.01603878	0	(0.0, 0.8, -0.1, 0.6)	(0.0, 0.8, -0.1, 0.6)	1	1	1	False	0	0	27.17786	False	False	0
175	24-07-2014 12-30-30-037	(-1.6, 1.0, 0.0)	(-1.6, 1.0, 0.0)	0.01604116	0	(0.0, 0.8, -0.1, 0.6)	(0.0, 0.8, -0.1, 0.6)	1	1	1	False	0	0	26.73085	False	False	0
176	24-07-2014 12-30-30-066	(-1.6, 1.0, 0.0)	(-1.6, 1.0, 0.0)	0.01604354	0	(0.0, 0.8, -0.1, 0.6)	(0.0, 0.8, -0.1, 0.6)	1	1	1	False	0	0	27.2823	False	False	0
177	24-07-2014 12-30-30-110	(-1.6, 1.0, 0.0)	(-1.6, 1.0, 0.0)	0.01604581	0	(0.0, 0.8, -0.1, 0.6)	(0.0, 0.8, -0.1, 0.6)	1	1	1	False	0	0	26.81475	False	False	0
178	24-07-2014 12-30-30-142	(-1.6, 1.0, 0.0)	(-1.6, 1.0, 0.0)	0.01604795	0	(0.0, 0.8, -0.1, 0.6)	(0.0, 0.8, -0.1, 0.6)	1	1	1	False	0	0	27.17458	False	False	0
179	24-07-2014 12-30-30-184	(-1.6, 1.0, 0.0)	(-1.6, 1.0, 0.0)	0.0160501	0	(0.1, 0.8, -0.2, 0.6)	(0.1, 0.8, -0.2, 0.6)	1	1	1	False	0	0	26.80965	False	False	0
180	24-07-2014 12-30-30-212	(-1.6, 1.0, 0.0)	(-1.6, 1.0, 0.0)	0.01605213	0	(0.1, 0.8, -0.2, 0.6)	(0.1, 0.8, -0.2, 0.6)	1	1	1	False	0	0	27.44765	False	False	0
181	24-07-2014 12-30-30-243	(-1.6, 1.0, 0.0)	(-1.6, 1.0, 0.0)	0.01605415	0	(0.1, 0.8, -0.2, 0.6)	(0.1, 0.8, -0.2, 0.6)	1	1	1	False	0	0	27.89796	False	False	0
182	24-07-2014 12-30-30-272	(-1.6, 1.0, 0.0)	(-1.6, 1.0, 0.0)	0.01605606	0	(0.1, 0.8, -0.2, 0.6)	(0.1, 0.8, -0.2, 0.6)	1	1	1	False	0	0	28.39678	False	False	0
183	24-07-2014 12-30-30-303	(-1.6, 1.0, 0.0)	(-1.6, 1.0, 0.0)	0.01605797	0	(0.1, 0.8, -0.2, 0.6)	(0.1, 0.8, -0.2, 0.6)	1	1	1	False	0	0	28.77069	False	False	0
184	24-07-2014 12-30-30-333	(-1.6, 1.0, 0.0)	(-1.6, 1.0, 0.0)	0.01605976	0	(0.2, 0.8, -0.3, 0.6)	(0.2, 0.8, -0.3, 0.6)	1	1	1	False	0	0	29.18617	False	False	0
185	24-07-2014 12-30-30-361	(-1.6, 1.0, 0.0)	(-1.6, 1.0, 0.0)	0.01606154	0	(0.2, 0.8, -0.3, 0.6)	(0.2, 0.8, -0.3, 0.6)	1	1	1	False	0	0	29.71314	False	False	0
186	24-07-2014 12-30-30-388	(-1.6, 1.0, 0.0)	(-1.6, 1.0, 0.0)	0.01606333	0	(0.2, 0.7, -0.3, 0.6)	(0.2, 0.7, -0.3, 0.6)	1	1	1	False	0	0	30.29274	False	False	0
187	24-07-2014 12-30-30-417	(-1.6, 1.0, 0.0)	(-1.6, 1.0, 0.0)	0.016065	0	(0.2, 0.7, -0.3, 0.6)	(0.2, 0.7, -0.3, 0.6)	1	1	1	False	0	0	30.64924	False	False	0
188	24-07-2014 12-30-30-445	(-1.6, 1.0, 0.0)	(-1.6, 1.0, 0.0)	0.01606667	0	(0.2, 0.7, -0.3, 0.6)	(0.2, 0.7, -0.3, 0.6)	1	1	1	False	0	0	31.10505	False	False	0
189	24-07-2014 12-30-30-477	(-1.6, 1.0, 0.0)	(-1.6, 1.0, 0.0)	0.01606822	0	(0.2, 0.7, -0.3, 0.6)	(0.2, 0.7, -0.3, 0.6)	1	1	1	False	0	0	31.16664	False	False	0
190	24-07-2014 12-30-30-504	(-1.6, 1.0, 0.0)	(-1.6, 1.0, 0.0)	0.01606977	0	(0.2, 0.7, -0.3, 0.6)	(0.2, 0.7, -0.3, 0.6)	1	1	1	False	0	0	31.61606	False	False	0
191	24-07-2014 12-30-30-533	(-1.6, 1.0, 0.0)	(-1.6, 1.0, 0.0)	0.0160712	0	(0.2, 0.7, -0.3, 0.6)	(0.2, 0.7, -0.3, 0.6)	1	1	1	False	0	0	31.93189	False	False	0
192	24-07-2014 12-30-30-562	(-1.6, 1.0, 0.0)	(-1.6, 1.0, 0.0)	0.01607263	0	(0.2, 0.8, -0.3, 0.6)	(0.2, 0.8, -0.3, 0.6)	1	1	1	False	0	0	32.1796	False	False	0
193	24-07-2014 12-30-30-592	(-1.6, 1.0, 0.0)	(-1.6, 1.0, 0.0)	0.01607406	0	(0.2, 0.8, -0.3, 0.6)	(0.2, 0.8, -0.3, 0.6)	1	1	1	False	0	0	32.21891	False	False	0
194	24-07-2014 12-30-30-618	(-1.6, 1.0, 0.0)	(-1.6, 1.0, 0.0)	0.01607537	0	(0.2, 0.8, -0.3, 0.6)	(0.2, 0.8, -0.3, 0.6)	1	1	1	False	0	0	32.75756	False	False	0
195	24-07-2014 12-30-30-658	(-1.6, 1.0, 0.0)	(-1.6, 1.0, 0.0)	0.01607668	0	(0.2, 0.8, -0.3, 0.6)	(0.2, 0.8, -0.3, 0.6)	1	1	1	False	0	0	31.787	False	False	0
196	24-07-2014 12-30-30-687	(-1.6, 1.0, 0.0)	(-1.6, 1.0, 0.0)	0.016078	0	(0.2, 0.8, -0.3, 0.6)	(0.2, 0.8, -0.3, 0.6)	1	1	1	False	0	0	32.05909	False	False	0
197	24-07-2014 12-30-30-717	(-1.6, 1.0, 0.0)	(-1.6, 1.0, 0.0)	0.01607919	0	(0.2, 0.8, -0.3, 0.6)	(0.2, 0.8, -0.3, 0.6)	1	1	1	False	0	0	32.20949	False	False	0
198	24-07-2014 12-30-30-744	(-1.6, 1.0, 0.0)	(-1.6, 1.0, 0.0)	0.01608038	0	(0.2, 0.8, -0.3, 0.6)	(0.2, 0.8, -0.3, 0.6)	1	1	1	False	0	0	32.60495	False	False	0
199	24-07-2014 12-30-30-773	(-1.6, 1.0, 0.0)	(-1.6, 1.0, 0.0)	0.01608157	0	(0.2, 0.8, -0.3, 0.6)	(0.2, 0.8, -0.3, 0.6)	1	1	1	False	0	0	32.80402	False	False	0
200	24-07-2014 12-30-30-801	(-1.6, 1.0, 0.0)	(-1.6, 1.0, 0.0)	0.01608264	0	(0.2, 0.8, -0.3, 0.6)	(0.2, 0.8, -0.3, 0.6)	1	1	1	False	0	0	33.06118	False	False	0
201	24-07-2014 12-30-30-830	(-1.6, 1.0, 0.0)	(-1.6, 1.0, 0.0)	0.01608372	0	(0.2, 0.8, -0.3, 0.6)	(0.2, 0.8, -0.3, 0.6)	1	1	1	False	0	0	33.22482	False	False	0
202	24-07-2014 12-30-30-853	(-1.6, 1.0, 0.0)	(-1.6, 1.0, 0.0)	0.01608479	0	(0.2, 0.8, -0.3, 0.6)	(0.2, 0.8, -0.3, 0.6)	1	1	1	False	0	0	33.93999	False	False	0
203	24-07-2014 12-30-30-896	(-1.6, 1.0, 0.0)	(-1.6, 1.0, 0.0)	0.01608586	0	(0.2, 0.8, -0.3, 0.6)	(0.2, 0.8, -0.3, 0.6)	1	1	1	False	0	0	32.47482	False	False	0
204	24-07-2014 12-30-30-921	(-1.6, 1.0, 0.0)	(-1.6, 1.0, 0.0)	0.01608682	0	(0.2, 0.8, -0.3, 0.6)	(0.2, 0.8, -0.3, 0.6)	1	1	1	False	0	0	33.13207	False	False	0
205	24-07-2014 12-30-30-961	(-1.6, 1.0, 0.0)	(-1.6, 1.0, 0.0)	0.01608777	0	(0.2, 0.8, -0.3, 0.6)	(0.2, 0.8, -0.3, 0.6)	1	1	1	False	0	0	32.06684	False	False	0
206	24-07-2014 12-30-30-989	(-1.6, 1.0, 0.0)	(-1.6, 1.0, 0.0)	0.01608872	0	(0.2, 0.8, -0.3, 0.6)	(0.2, 0.8, -0.3, 0.6)	1	1	1	False	0	0	32.44847	False	False	0
207	24-07-2014 12-30-31-017	(-1.6, 1.0, 0.0)	(-1.6, 1.0, 0.0)	0.01608968	0	(0.2, 0.7, -0.3, 0.6)	(0.2, 0.7, -0.3, 0.6)	1	1	1	False	0	0	32.71333	False	False	0
208	24-07-2014 12-30-31-047	(-1.6, 1.0, 0.0)	(-1.6, 1.0, 0.0)	0.01609051	0	(0.2, 0.7, -0.3, 0.6)	(0.2, 0.7, -0.3, 0.6)	1	1	1	False	0	0	32.79787	False	False	0
209	24-07-2014 12-30-31-077	(-1.6, 1.0, 0.0)	(-1.6, 1.0, 0.0)	0.01609135	0	(0.2, 0.7, -0.3, 0.6)	(0.2, 0.7, -0.3, 0.6)	1	1	1	False	0	0	32.83363	False	False	0
210	24-07-2014 12-30-31-104	(-1.6, 1.0, 0.0)	(-1.6, 1.0, 0.0)	0.01609218	0	(0.2, 0.7, -0.3, 0.6)	(0.2, 0.7, -0.3, 0.6)	1	1	1	False	0	0	33.19889	False	False	0
211	24-07-2014 12-30-31-134	(-1.6, 1.0, 0.0)	(-1.6, 1.0, 0.0)	0.01609302	0	(0.2, 0.7, -0.3, 0.6)	(0.2, 0.7, -0.3, 0.6)	1	1	1	False	0	0	33.21342	False	False	0
212	24-07-2014 12-30-31-161	(-1.6, 1.0, 0.0)	(-1.6, 1.0, 0.0)	0.01609385	0	(0.2, 0.7, -0.3, 0.6)	(0.2, 0.7, -0.3, 0.6)	1	1	1	False	0	0	33.50723	False	False	0
213	24-07-2014 12-30-31-192	(-1.6, 1.0, 0.0)	(-1.6, 1.0, 0.0)	0.01609457	0	(0.2, 0.7, -0.3, 0.6)	(0.2, 0.7, -0.3, 0.6)	1	1	1	False	0	0	33.37173	False	False	0
214	24-07-2014 12-30-31-222	(-1.6, 1.0, 0.0)	(-1.6, 1.0, 0.0)	0.01609528	0	(0.2, 0.7, -0.3, 0.6)	(0.2, 0.7, -0.3, 0.6)	1	1	1	False	0	0	33.46515	False	False	0
215	24-07-2014 12-30-31-247	(-1.6, 1.0, 0.0)	(-1.6, 1.0, 0.0)	0.016096	0	(0.2, 0.7, -0.3, 0.6)	(0.2, 0.7, -0.3, 0.6)	1	1	1	False	0	0	33.99112	False	False	0
216	24-07-2014 12-30-31-288	(-1.6, 1.0, 0.0)	(-1.6, 1.0, 0.0)	0.01609671	0	(0.2, 0.7, -0.2, 0.6)	(0.2, 0.7, -0.2, 0.6)	1	1	1	False	0	0	32.69374	False	False	0
217	24-07-2014 12-30-31-317	(-1.6, 1.0, 0.0)	(-1.6, 1.0, 0.0)	0.01609743	0	(0.1, 0.8, -0.2, 0.6)	(0.1, 0.8, -0.2, 0.6)	1	1	1	False	0	0	32.89029	False	False	0
218	24-07-2014 12-30-31-347	(-1.6, 1.0, 0.0)	(-1.6, 1.0, 0.0)	0.01609802	0	(0.1, 0.8, -0.2, 0.6)	(0.1, 0.8, -0.2, 0.6)	1	1	1	False	0	0	32.94085	False	False	0
219	24-07-2014 12-30-31-376	(-1.6, 1.0, 0.0)	(-1.6, 1.0, 0.0)	0.01609862	0	(0.1, 0.8, -0.2, 0.6)	(0.1, 0.8, -0.2, 0.6)	1	1	1	False	0	0	33.02119	False	False	0
220	24-07-2014 12-30-31-401	(-1.6, 1.0, 0.0)	(-1.6, 1.0, 0.0)	0.01609921	0	(0.1, 0.8, -0.2, 0.6)	(0.1, 0.8, -0.2, 0.6)	1	1	1	False	0	0	33.62827	False	False	0
221	24-07-2014 12-30-31-442	(-1.6, 1.0, 0.0)	(-1.6, 1.0, 0.0)	0.01609981	0	(0.1, 0.8, -0.1, 0.6)	(0.1, 0.8, -0.1, 0.6)	1	1	1	False	0	0	32.4152	False	False	0
